seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280003001,16,16,96446fd2d55171eeabc3ee400fef9dbc91ed56c9f56ac5b2be60b50a613ca0cb,True,1.0,343.95524999347936,False,True,True,5503.28399989567,343.95524999347936,0.49800549999997656,16,,all_cleared,4290.283999895669,950.0,177.0,86.0
280003002,16,16,174eb2b818b244679d0a78669673ca84da2e328a6935de9d8178d95414f50a26,True,1.0,307.43480074023995,False,True,True,4918.956811843839,307.43480074023995,0.5218313000000308,15,,all_cleared,3781.9568118438397,880.0,168.0,89.0
280003003,16,16,7216274667a8a823c69701a94e2f4db53339f3261582b198382a562e0be584ba,True,1.0,293.84042932703375,False,True,True,4701.44686923254,293.84042932703375,0.422142200000053,15,,all_cleared,3439.44686923254,990.0,189.0,83.0
280003004,16,16,01373a44ae81de4d61df10ef89b88cb5eccb6c9edb411b1ef226ad08e162daed,True,1.0,322.9378352951545,False,True,True,5167.005364722472,322.9378352951545,0.5688266999999314,18,,all_cleared,3906.0053647224745,995.0,183.0,83.0
280003005,16,16,f80a7d653748daf070076ae91ef871b39e469c67d99968aa030f75d85206488d,True,1.0,303.65661245762016,False,True,True,4858.5057993219225,303.65661245762016,0.6836799999999812,12,,all_cleared,3745.5057993219225,875.0,158.0,80.0
280003006,16,16,2815cc7cc917decb7301414afdcc8727de30fffba718e5606274ea890fc2e065,True,1.0,249.3113212937805,False,True,True,3988.981140700488,249.3113212937805,0.44039250000002994,12,,all_cleared,3087.9811407004872,690.0,125.0,86.0
280003007,16,16,ab54d559e3d51392c86c5ef1ed49e758d2e6dfa20ffa02d88a0badd9851edb29,True,1.0,295.2553850372939,False,True,True,4724.086160596702,295.2553850372939,0.42857020000008106,15,,all_cleared,3600.0861605967016,875.0,163.0,86.0
280003008,16,16,f0ad304a4f2db8b64807cd645b0c9bd0bee34d58c437571377769a248f027fb8,True,1.0,297.63563898956954,False,True,True,4762.170223833113,297.63563898956954,0.4346851999999899,15,,all_cleared,3683.1702238331127,840.0,156.0,83.0
280003009,16,16,ee687e7b36aeff2f9619be5e87f1caaf35be009fc203b3b08b050b425c753ede,True,1.0,343.6704343881587,False,True,True,5498.726950210539,343.6704343881587,0.6496041999999989,18,,all_cleared,4041.7269502105387,1155.0,216.0,86.0
280003010,16,16,20299b23a52711e5304eb608046da75f4f1db75062e025dc0907d61af1a27da9,True,1.0,349.93799208366266,False,True,True,5599.007873338603,349.93799208366266,0.4378272000000152,20,,all_cleared,4061.007873338603,1230.0,228.0,80.0
280003011,16,16,fb4863c3a9d2e68143df188d6d54607fb8ed8b3a9d9313a8ac0132ee23e8ef8b,True,1.0,325.7604950653038,False,True,True,5212.167921044861,325.7604950653038,0.4448280999999952,16,,all_cleared,3998.1679210448615,950.0,178.0,86.0
280003012,16,16,68bf6361fed6c1eb469e66cf013cd0885648e3f4f401a1962fff21a9a5d19632,True,1.0,316.7323753314115,False,True,True,5067.718005302584,316.7323753314115,0.4860780999999861,16,,all_cleared,3819.718005302584,980.0,182.0,86.0
280003013,16,16,2780a3de3eba2a5438162e40eed356bb5c5c73e5e6e51af8f1eeb965acbb2209,True,1.0,339.1947026140535,False,True,True,5427.115241824856,339.1947026140535,0.5436572999999498,17,,all_cleared,4024.115241824857,1110.0,210.0,83.0
280003014,16,16,c4d2b341f6818c84e59f2aab15609b8516acd7504e25c1e3b42fe79bdfbde108,True,1.0,235.4212033362275,False,True,True,3766.73925337964,235.4212033362275,0.5596299999999701,6,,all_cleared,3077.73925337964,515.0,91.0,83.0
280003015,16,16,3d63d22dd74fef0482b8f6d6518a8cd13caabfdf04e5b6c9851c708838581a10,True,1.0,350.7018497825003,False,True,True,5611.229596520005,350.7018497825003,0.5495086000000811,19,,all_cleared,4324.229596520006,1015.0,189.0,83.0
280003016,16,16,74f44c9372fd4f0332b24624fd501f43d7d280043102dca1bd91332fb294fd6d,True,1.0,357.6982154082759,False,True,True,5723.171446532415,357.6982154082759,0.699129800000037,19,,all_cleared,4337.171446532416,1100.0,203.0,83.0
280003017,16,16,ae8935713299819a435046fa5a6a90788b3622dc2ac3f9c0d36b73d1c830bdfd,True,1.0,357.01935544494245,False,True,True,5712.309687119079,357.01935544494245,0.6904974999999922,17,,all_cleared,4508.309687119079,945.0,173.0,86.0
280003018,16,16,4b4c66e3be9ef4017a6e72dcb5e581a52e7ffd5cf8d0355708fe94ec52c4ff14,True,1.0,292.92994521325994,False,True,True,4686.879123412159,292.92994521325994,0.4245606999999154,13,,all_cleared,3666.8791234121595,795.0,145.0,80.0
280003019,16,16,1c08147bad948a4021f092e73300f471326891582191da3334fc24e3fae0369a,True,1.0,339.71172942807567,False,True,True,5435.387670849211,339.71172942807567,0.9759209999999712,16,,all_cleared,4192.38767084921,990.0,173.0,80.0
