seed,source_count,cleared_count,source_sha256,actual_all_cleared,clearance_ratio,raw_time_per_source_s,privileged_truth,all_cleared,audit_passed,total_time_s,per_source_s,program_runtime_s,full_scan_count,failure,termination_reason,movement_s,measurement_s,switching_s,clearance_s
280003006,16,16,2815cc7cc917decb7301414afdcc8727de30fffba718e5606274ea890fc2e065,True,1.0,252.42571851004084,False,True,True,4038.8114961606534,252.42571851004084,0.6479361000000381,12,,all_cleared,3089.8114961606525,730.0,133.0,86.0
280003007,16,16,ab54d559e3d51392c86c5ef1ed49e758d2e6dfa20ffa02d88a0badd9851edb29,True,1.0,313.08230490162913,False,True,True,5009.316878426066,313.08230490162913,0.7672774999999774,15,,all_cleared,3742.316878426066,995.0,186.0,86.0
280003008,16,16,f0ad304a4f2db8b64807cd645b0c9bd0bee34d58c437571377769a248f027fb8,True,1.0,318.71695012310585,False,True,True,5099.4712019696935,318.71695012310585,0.7573835999999119,15,,all_cleared,3842.4712019696935,990.0,178.0,89.0
280003009,16,16,ee687e7b36aeff2f9619be5e87f1caaf35be009fc203b3b08b050b425c753ede,True,1.0,364.5512820171789,False,True,True,5832.820512274862,364.5512820171789,0.9327385999999933,21,,all_cleared,4278.820512274865,1240.0,231.0,83.0
280003010,16,16,20299b23a52711e5304eb608046da75f4f1db75062e025dc0907d61af1a27da9,True,1.0,357.2599614599021,False,True,True,5716.159383358434,357.2599614599021,0.6546291999999312,20,,all_cleared,4137.159383358433,1265.0,234.0,80.0
280003011,16,16,fb4863c3a9d2e68143df188d6d54607fb8ed8b3a9d9313a8ac0132ee23e8ef8b,True,1.0,354.1788864995878,False,True,True,5666.862183993405,354.1788864995878,0.7243988000000172,17,,all_cleared,4398.862183993404,1005.0,180.0,83.0
280003012,16,16,68bf6361fed6c1eb469e66cf013cd0885648e3f4f401a1962fff21a9a5d19632,True,1.0,332.07136959976646,False,True,True,5313.141913596263,332.07136959976646,0.7384667000000036,16,,all_cleared,3990.141913596262,1040.0,191.0,92.0
280003013,16,16,2780a3de3eba2a5438162e40eed356bb5c5c73e5e6e51af8f1eeb965acbb2209,True,1.0,347.8550118675568,False,True,True,5565.680189880909,347.8550118675568,0.6895964000000276,17,,all_cleared,4165.680189880909,1115.0,205.0,80.0
280003014,16,16,c4d2b341f6818c84e59f2aab15609b8516acd7504e25c1e3b42fe79bdfbde108,True,1.0,237.9778917455825,False,True,True,3807.64626792932,237.9778917455825,0.7494284000000562,5,,all_cleared,2979.646267929319,630.0,109.0,89.0
280003015,16,16,3d63d22dd74fef0482b8f6d6518a8cd13caabfdf04e5b6c9851c708838581a10,True,1.0,363.7927315873324,False,True,True,5820.683705397319,363.7927315873324,0.8596297999999933,19,,all_cleared,4409.6837053973195,1120.0,205.0,86.0
280003016,16,16,74f44c9372fd4f0332b24624fd501f43d7d280043102dca1bd91332fb294fd6d,True,1.0,344.28263117974853,False,True,True,5508.522098875977,344.28263117974853,0.717552899999987,17,,all_cleared,4239.522098875974,1000.0,183.0,86.0
280003017,16,16,ae8935713299819a435046fa5a6a90788b3622dc2ac3f9c0d36b73d1c830bdfd,True,1.0,322.7556637108626,False,True,True,5164.090619373802,322.7556637108626,0.7603996000000279,12,,all_cleared,4026.090619373803,890.0,162.0,86.0
280003018,16,16,4b4c66e3be9ef4017a6e72dcb5e581a52e7ffd5cf8d0355708fe94ec52c4ff14,True,1.0,379.2916765928956,False,True,True,6068.66682548633,379.2916765928956,0.6972700999999688,20,,all_cleared,4696.666825486328,1095.0,194.0,83.0
280003019,16,16,1c08147bad948a4021f092e73300f471326891582191da3334fc24e3fae0369a,True,1.0,336.6846966916007,False,True,True,5386.9551470656115,336.6846966916007,0.6413313999998991,16,,all_cleared,4216.95514706561,925.0,165.0,80.0
